cf_score_0,cf_score_1,geoid,num_votes_0,num_votes_1,tot_votes,midpoint
-0.7511324290000001,1.094709335,10001,137.0,641.0,778.0,0.1717884529999999
-0.7511324290000001,1.094709335,10002,161.0,742.0,903.0,0.1717884529999999
-0.7511324290000001,1.094709335,10003,96.0,426.0,522.0,0.1717884529999999
-0.7511324290000001,1.094709335,10004,92.0,430.0,522.0,0.1717884529999999
-0.7511324290000001,1.094709335,10005,12.0,137.0,149.0,0.1717884529999999
-0.7511324290000001,1.094709335,10006,195.0,149.0,344.0,0.1717884529999999
-0.7511324290000001,1.094709335,10007,265.0,82.0,347.0,0.1717884529999999
-0.7511324290000001,1.094709335,10008,63.0,22.0,85.0,0.1717884529999999
-0.7511324290000001,1.094709335,10009,127.0,401.0,528.0,0.1717884529999999
-0.7511324290000001,1.094709335,10010,25.0,149.0,174.0,0.1717884529999999
-0.7511324290000001,1.094709335,10011,76.0,295.0,371.0,0.1717884529999999
-0.7511324290000001,1.094709335,10012,30.0,53.0,83.0,0.1717884529999999
-0.7511324290000001,1.094709335,10013,86.0,303.0,389.0,0.1717884529999999
-0.7511324290000001,1.094709335,10014,59.0,199.0,258.0,0.1717884529999999
-0.7511324290000001,1.094709335,10015,63.0,305.0,368.0,0.1717884529999999
-0.7511324290000001,1.094709335,10016,49.0,255.0,304.0,0.1717884529999999
-0.7511324290000001,1.094709335,10017,92.0,268.0,360.0,0.1717884529999999
-0.7511324290000001,1.094709335,10018,149.0,661.0,810.0,0.1717884529999999
-0.7511324290000001,1.094709335,10019,196.0,679.0,875.0,0.1717884529999999
-0.7511324290000001,1.094709335,10020,93.0,397.0,490.0,0.1717884529999999
-0.7511324290000001,1.094709335,10021,92.0,592.0,684.0,0.1717884529999999
-0.7511324290000001,1.094709335,10022,84.0,379.0,463.0,0.1717884529999999
-0.7511324290000001,1.094709335,10023,90.0,461.0,551.0,0.1717884529999999
-0.7511324290000001,1.094709335,10024,41.0,262.0,303.0,0.1717884529999999
-0.48557633299999997,1.135955281,1050004,124.0,93.0,217.0,0.325189474
-0.48557633299999997,1.135955281,1090001A,82.0,36.0,118.0,0.325189474
-0.48557633299999997,1.135955281,1090002,109.0,48.0,157.0,0.325189474
-0.48557633299999997,1.135955281,1090004,97.0,31.0,128.0,0.325189474
-0.48557633299999997,1.135955281,10903-5,111.0,57.0,168.0,0.325189474
-0.7511324290000001,1.094709335,1131100,92.0,26.0,118.0,0.1717884529999999
-0.341880461,1.433458295,1131101,70.0,45.0,115.0,0.5457889170000001
-0.8947207640000001,1.063418079,1131102,105.0,34.0,139.0,0.08434865749999998
-0.8947207640000001,1.063418079,1131103,67.0,37.0,104.0,0.08434865749999998
-0.8947207640000001,1.063418079,1131104,261.0,141.0,402.0,0.08434865749999998
-0.8947207640000001,1.063418079,1131105,275.0,318.0,593.0,0.08434865749999998
-0.8947207640000001,1.063418079,1131106,32.0,14.0,46.0,0.08434865749999998
-0.8947207640000001,1.063418079,1131107,296.0,202.0,498.0,0.08434865749999998
0.9258354999999999,1.4851096540000002,1131108,211.0,211.0,422.0,1.205472577
-0.8947207640000001,1.063418079,1131109,231.0,375.0,606.0,0.08434865749999998
0.9258354999999999,1.4851096540000002,1131110,828.0,828.0,1656.0,1.205472577
0.9258354999999999,1.4851096540000002,1131111,922.0,922.0,1844.0,1.205472577
-0.8947207640000001,1.063418079,1131112,251.0,311.0,562.0,0.08434865749999998
-0.8947207640000001,1.063418079,1131113,176.0,316.0,492.0,0.08434865749999998
-0.8947207640000001,1.063418079,1131114,417.0,998.0,1415.0,0.08434865749999998
-0.8947207640000001,1.063418079,1131115,228.0,904.0,1132.0,0.08434865749999998
