cf_score_0,cf_score_1,geoid,num_votes_0,num_votes_1,tot_votes,midpoint
-1.0382554640000001,1.042174632,1131702,248.0,1064.0,1312.0,0.0019595840000000697
-1.007671483,1.063418079,1131703,499.0,1464.0,1963.0,0.027873298000000046
-1.007671483,1.063418079,1131704,302.0,620.0,922.0,0.027873298000000046
-1.007671483,1.063418079,1131705,749.0,1072.0,1821.0,0.027873298000000046
-1.007671483,1.063418079,1131706,470.0,1027.0,1497.0,0.027873298000000046
-1.007671483,1.063418079,1131707,478.0,1043.0,1521.0,0.027873298000000046
-1.0382554640000001,1.042174632,1131708,678.0,593.0,1271.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131709,587.0,716.0,1303.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131710,612.0,709.0,1321.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131711,619.0,1457.0,2076.0,0.0019595840000000697
-1.007671483,1.063418079,1131712,473.0,681.0,1154.0,0.027873298000000046
-1.007671483,1.063418079,1131713,476.0,865.0,1341.0,0.027873298000000046
-1.007671483,1.063418079,1131714,344.0,648.0,992.0,0.027873298000000046
-1.0382554640000001,1.042174632,1131715,776.0,908.0,1684.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131716,665.0,1086.0,1751.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131717,805.0,794.0,1599.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131718,198.0,166.0,364.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131719,1259.0,740.0,1999.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131720,477.0,289.0,766.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131721,714.0,542.0,1256.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131722,513.0,816.0,1329.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131724,902.0,503.0,1405.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131725,28.0,25.0,53.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131726,7.0,11.0,18.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131800,867.0,1943.0,2810.0,0.0019595840000000697
-1.007671483,1.063418079,1131801,140.0,53.0,193.0,0.027873298000000046
-1.0382554640000001,1.042174632,1131802,822.0,1390.0,2212.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131803,549.0,938.0,1487.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131804,231.0,460.0,691.0,0.0019595840000000697
-1.007671483,1.063418079,1131805,553.0,776.0,1329.0,0.027873298000000046
-1.007671483,1.063418079,1131806,400.0,901.0,1301.0,0.027873298000000046
-1.007671483,1.063418079,1131807,581.0,1098.0,1679.0,0.027873298000000046
-1.007671483,1.063418079,1131808,920.0,827.0,1747.0,0.027873298000000046
-1.007671483,1.063418079,1131809,458.0,718.0,1176.0,0.027873298000000046
-1.007671483,1.063418079,1131810,384.0,680.0,1064.0,0.027873298000000046
-1.007671483,1.063418079,1131811,518.0,1277.0,1795.0,0.027873298000000046
-1.007671483,1.063418079,1131812,448.0,1090.0,1538.0,0.027873298000000046
-1.270784435,0.9258354999999999,1131813,1154.0,875.0,2029.0,-0.17247446749999995
-1.007671483,1.063418079,1131814,977.0,580.0,1557.0,0.027873298000000046
-1.007671483,1.063418079,1131815,442.0,285.0,727.0,0.027873298000000046
-1.007671483,1.063418079,1131816,245.0,719.0,964.0,0.027873298000000046
-1.007671483,1.063418079,1131817,435.0,743.0,1178.0,0.027873298000000046
-1.007671483,1.063418079,1131818,13.0,4.0,17.0,0.027873298000000046
-1.007671483,1.063418079,1131819,275.0,413.0,688.0,0.027873298000000046
-1.0382554640000001,1.042174632,1131820,263.0,164.0,427.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1131821,585.0,228.0,813.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132100,878.0,1120.0,1998.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132101,682.0,1449.0,2131.0,0.0019595840000000697
-1.478447387,0.918165592,1132102,1130.0,2698.0,3828.0,-0.28014089749999993
-1.0382554640000001,1.042174632,1132103,312.0,283.0,595.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132104,930.0,867.0,1797.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132105,626.0,546.0,1172.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132106,688.0,1150.0,1838.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132107,903.0,1075.0,1978.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132108,586.0,1273.0,1859.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132109,283.0,536.0,819.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132110,847.0,922.0,1769.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132111,654.0,801.0,1455.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132112,548.0,745.0,1293.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132113,1537.0,1354.0,2891.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132114,507.0,471.0,978.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132115,1.0,6.0,7.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132116,471.0,529.0,1000.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132117,676.0,751.0,1427.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132118,738.0,646.0,1384.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132119,364.0,377.0,741.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132120,514.0,536.0,1050.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132121,628.0,645.0,1273.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132122,123.0,80.0,203.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132123,80.0,85.0,165.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132125,670.0,79.0,749.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132126,477.0,421.0,898.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132150,1.0,1.0,2.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132232,237.0,163.0,400.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132233,383.0,220.0,603.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132234,738.0,330.0,1068.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132500,668.0,1137.0,1805.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132501,1162.0,1848.0,3010.0,0.0019595840000000697
-1.478447387,0.918165592,1132502,1259.0,1835.0,3094.0,-0.28014089749999993
-1.0382554640000001,1.042174632,1132503,843.0,1315.0,2158.0,0.0019595840000000697
-1.0382554640000001,1.042174632,1132507,1104.0,1513.0,2617.0,0.0019595840000000697
-1.478447387,0.918165592,1132600,246.0,708.0,954.0,-0.28014089749999993
-1.478447387,0.918165592,1132601,820.0,1567.0,2387.0,-0.28014089749999993
-1.478447387,0.918165592,1132602,581.0,1639.0,2220.0,-0.28014089749999993
-1.007671483,1.063418079,1133508,82.0,22.0,104.0,0.027873298000000046
-1.270784435,0.9258354999999999,1134104,484.0,793.0,1277.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134106,2198.0,754.0,2952.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134107,1085.0,530.0,1615.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134109,1472.0,436.0,1908.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134200,601.0,974.0,1575.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134201,514.0,625.0,1139.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134203,724.0,484.0,1208.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134206,662.0,941.0,1603.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134207,819.0,875.0,1694.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134208,688.0,465.0,1153.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134209,52.0,74.0,126.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134210,702.0,628.0,1330.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134211,370.0,268.0,638.0,-0.17247446749999995
-1.007671483,1.063418079,1134300,367.0,216.0,583.0,0.027873298000000046
-1.270784435,0.9258354999999999,1134401,2442.0,995.0,3437.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134402,1386.0,290.0,1676.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134408,53.0,16.0,69.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134409,111.0,137.0,248.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134414,78.0,10.0,88.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134417,774.0,178.0,952.0,-0.17247446749999995
-1.007671483,1.063418079,1134418,1120.0,485.0,1605.0,0.027873298000000046
-1.007671483,1.063418079,1134419,827.0,359.0,1186.0,0.027873298000000046
-1.007671483,1.063418079,1134420,628.0,287.0,915.0,0.027873298000000046
-1.007671483,1.063418079,1134423,258.0,99.0,357.0,0.027873298000000046
-1.007671483,1.063418079,1134424,497.0,220.0,717.0,0.027873298000000046
-1.007671483,1.063418079,1134425,521.0,217.0,738.0,0.027873298000000046
-1.007671483,1.063418079,1134426,809.0,342.0,1151.0,0.027873298000000046
-1.007671483,1.063418079,1134430,512.0,253.0,765.0,0.027873298000000046
-1.007671483,1.063418079,1134431,868.0,398.0,1266.0,0.027873298000000046
-1.007671483,1.063418079,1134432,273.0,96.0,369.0,0.027873298000000046
-1.007671483,1.063418079,1134434,573.0,268.0,841.0,0.027873298000000046
-1.007671483,1.063418079,1134435,493.0,228.0,721.0,0.027873298000000046
-1.270784435,0.9258354999999999,1134447,24.0,16.0,40.0,-0.17247446749999995
-0.430147181,1.027429813,1134500,110.0,65.0,175.0,0.298641316
-1.270784435,0.9258354999999999,1134501,1531.0,1127.0,2658.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134502,633.0,663.0,1296.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134503,1356.0,1004.0,2360.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134504,1612.0,874.0,2486.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134505,528.0,455.0,983.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134506,1151.0,1232.0,2383.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134507,616.0,609.0,1225.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134508,616.0,414.0,1030.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134509,493.0,316.0,809.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134510,503.0,13.0,516.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134511,512.0,669.0,1181.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134512,496.0,582.0,1078.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134513,365.0,240.0,605.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134514,418.0,390.0,808.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134515,437.0,465.0,902.0,-0.17247446749999995
