cf_score_0,cf_score_1,geoid,num_votes_0,num_votes_1,tot_votes,midpoint
-0.791518422,1.063418079,1131119,251.0,519.0,770.0,0.13594982850000004
-1.1494226220000001,1.094709335,1131120,825.0,88.0,913.0,-0.0273566435
-1.1494226220000001,1.094709335,1131121,251.0,478.0,729.0,-0.0273566435
-0.341880461,1.082547491,1131122,254.0,144.0,398.0,0.370333515
-1.1494226220000001,1.094709335,1131123,549.0,476.0,1025.0,-0.0273566435
-1.1494226220000001,1.094709335,1131124,242.0,742.0,984.0,-0.0273566435
-0.341880461,1.082547491,1131125,168.0,85.0,253.0,0.370333515
-1.1494226220000001,1.094709335,1131126,57.0,159.0,216.0,-0.0273566435
-0.341880461,1.082547491,1131127,296.0,216.0,512.0,0.370333515
-0.341880461,1.082547491,1131128,79.0,40.0,119.0,0.370333515
-0.341880461,1.082547491,1131129,69.0,38.0,107.0,0.370333515
-0.791518422,1.063418079,1131130,417.0,491.0,908.0,0.13594982850000004
-0.791518422,1.063418079,1131131,198.0,439.0,637.0,0.13594982850000004
-0.791518422,1.063418079,1131132,119.0,312.0,431.0,0.13594982850000004
-0.791518422,1.063418079,1131133,183.0,105.0,288.0,0.13594982850000004
-0.791518422,1.063418079,1131134,450.0,616.0,1066.0,0.13594982850000004
-0.791518422,1.063418079,1131135,522.0,1108.0,1630.0,0.13594982850000004
-1.1769514890000001,1.042174632,1131136,188.0,185.0,373.0,-0.06738842849999993
-0.791518422,1.063418079,1131137,309.0,576.0,885.0,0.13594982850000004
-0.791518422,1.063418079,1131138,351.0,515.0,866.0,0.13594982850000004
-0.791518422,1.063418079,1131139,166.0,75.0,241.0,0.13594982850000004
-1.1769514890000001,1.042174632,1131140,620.0,594.0,1214.0,-0.06738842849999993
-0.791518422,1.063418079,1131141,418.0,880.0,1298.0,0.13594982850000004
-0.791518422,1.063418079,1131142,190.0,202.0,392.0,0.13594982850000004
-0.791518422,1.063418079,1131143,481.0,407.0,888.0,0.13594982850000004
-1.1494226220000001,1.094709335,1131144,112.0,43.0,155.0,-0.0273566435
-0.791518422,1.063418079,1131145,287.0,358.0,645.0,0.13594982850000004
-0.791518422,1.063418079,1131146,387.0,831.0,1218.0,0.13594982850000004
-0.791518422,1.063418079,1131147,285.0,646.0,931.0,0.13594982850000004
-0.791518422,1.063418079,1131148,288.0,936.0,1224.0,0.13594982850000004
-0.341880461,1.082547491,1131200,128.0,107.0,235.0,0.370333515
-0.341880461,1.082547491,1131201,556.0,646.0,1202.0,0.370333515
-0.341880461,1.082547491,1131202,632.0,476.0,1108.0,0.370333515
-0.341880461,1.082547491,1131203,414.0,265.0,679.0,0.370333515
-0.341880461,1.082547491,1131204,301.0,77.0,378.0,0.370333515
-0.791518422,1.063418079,1131205,236.0,560.0,796.0,0.13594982850000004
-0.791518422,1.063418079,1131206,114.0,788.0,902.0,0.13594982850000004
-0.791518422,1.063418079,1131207,335.0,1300.0,1635.0,0.13594982850000004
-0.791518422,1.063418079,1131208,238.0,1167.0,1405.0,0.13594982850000004
-0.791518422,1.063418079,1131209,192.0,738.0,930.0,0.13594982850000004
-0.791518422,1.063418079,1131210,465.0,406.0,871.0,0.13594982850000004
-0.791518422,1.063418079,1131211,338.0,339.0,677.0,0.13594982850000004
-0.341880461,1.082547491,1131212,146.0,55.0,201.0,0.370333515
-0.791518422,1.063418079,1131213,299.0,211.0,510.0,0.13594982850000004
-0.341880461,1.082547491,1131214,280.0,444.0,724.0,0.370333515
-0.791518422,1.063418079,1131215,293.0,954.0,1247.0,0.13594982850000004
-0.791518422,1.063418079,1131216,202.0,633.0,835.0,0.13594982850000004
-0.791518422,1.063418079,1131217,199.0,401.0,600.0,0.13594982850000004
-0.791518422,1.063418079,1131218,266.0,490.0,756.0,0.13594982850000004
-0.791518422,1.063418079,1131219,225.0,204.0,429.0,0.13594982850000004
-0.791518422,1.063418079,1131220,397.0,754.0,1151.0,0.13594982850000004
-0.341880461,1.082547491,1131221,218.0,79.0,297.0,0.370333515
-0.791518422,1.063418079,1131222,203.0,706.0,909.0,0.13594982850000004
-0.341880461,1.082547491,1131223,356.0,166.0,522.0,0.370333515
-0.341880461,1.082547491,1131224,532.0,230.0,762.0,0.370333515
-0.341880461,1.082547491,1131225,183.0,675.0,858.0,0.370333515
-0.791518422,1.063418079,1131226,230.0,784.0,1014.0,0.13594982850000004
-0.341880461,1.082547491,1131227,230.0,643.0,873.0,0.370333515
-0.341880461,1.082547491,1131228,385.0,260.0,645.0,0.370333515
-0.341880461,1.082547491,1131229,623.0,524.0,1147.0,0.370333515
-0.341880461,1.082547491,1131230,586.0,436.0,1022.0,0.370333515
-0.341880461,1.082547491,1131231,313.0,367.0,680.0,0.370333515
-0.341880461,1.082547491,1131232,310.0,145.0,455.0,0.370333515
-0.341880461,1.082547491,1131233,968.0,412.0,1380.0,0.370333515
-0.341880461,1.082547491,1131234,571.0,331.0,902.0,0.370333515
-0.341880461,1.082547491,1131235,409.0,215.0,624.0,0.370333515
-0.341880461,1.082547491,1131236,38.0,13.0,51.0,0.370333515
-0.341880461,1.082547491,1131237,80.0,50.0,130.0,0.370333515
-0.341880461,1.082547491,1131238,28.0,3.0,31.0,0.370333515
-0.341880461,1.082547491,1131241,1.0,1.0,2.0,0.370333515
-0.341880461,1.082547491,1131242,2.0,1.0,3.0,0.370333515
-0.791518422,1.063418079,1131243,5.0,13.0,18.0,0.13594982850000004
-0.9365065770000001,0.9258354999999999,1131400,25.0,45.0,70.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131401,428.0,936.0,1364.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131402,338.0,602.0,940.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131403,14.0,12.0,26.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131404,222.0,309.0,531.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131405,457.0,921.0,1378.0,-0.00533553849999996
-1.1769514890000001,1.042174632,1131406,321.0,521.0,842.0,-0.06738842849999993
-0.9365065770000001,0.9258354999999999,1131407,421.0,727.0,1148.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131408,188.0,245.0,433.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131409,253.0,310.0,563.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131410,0.0,1.0,1.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131411,185.0,259.0,444.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131500,228.0,277.0,505.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131501,325.0,864.0,1189.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131502,159.0,126.0,285.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131503,339.0,576.0,915.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131504,25.0,34.0,59.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131505,282.0,591.0,873.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131506,270.0,678.0,948.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131507,175.0,335.0,510.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131508,112.0,163.0,275.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131509,1.0,3.0,4.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131510,0.0,2.0,2.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131511,0.0,1.0,1.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131600,435.0,730.0,1165.0,-0.00533553849999996
-0.9365065770000001,0.9258354999999999,1131601,128.0,66.0,194.0,-0.00533553849999996
-1.1769514890000001,1.042174632,1131602,407.0,527.0,934.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131700,346.0,465.0,811.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131701,249.0,512.0,761.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131702,220.0,805.0,1025.0,-0.06738842849999993
-0.791518422,1.063418079,1131703,435.0,1081.0,1516.0,0.13594982850000004
-0.791518422,1.063418079,1131704,201.0,396.0,597.0,0.13594982850000004
-0.791518422,1.063418079,1131705,473.0,598.0,1071.0,0.13594982850000004
-0.791518422,1.063418079,1131706,359.0,717.0,1076.0,0.13594982850000004
-0.791518422,1.063418079,1131707,361.0,683.0,1044.0,0.13594982850000004
-1.1769514890000001,1.042174632,1131708,375.0,373.0,748.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131709,387.0,465.0,852.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131710,352.0,421.0,773.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131711,466.0,938.0,1404.0,-0.06738842849999993
-0.791518422,1.063418079,1131712,310.0,407.0,717.0,0.13594982850000004
-0.791518422,1.063418079,1131713,302.0,574.0,876.0,0.13594982850000004
-0.791518422,1.063418079,1131714,219.0,429.0,648.0,0.13594982850000004
-1.1769514890000001,1.042174632,1131715,434.0,594.0,1028.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131716,441.0,745.0,1186.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131717,480.0,530.0,1010.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131718,135.0,121.0,256.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131719,575.0,496.0,1071.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131720,177.0,175.0,352.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131721,358.0,299.0,657.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131722,364.0,587.0,951.0,-0.06738842849999993
-1.1494226220000001,1.094709335,1131723,248.0,113.0,361.0,-0.0273566435
-1.1769514890000001,1.042174632,1131724,378.0,371.0,749.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131725,10.0,12.0,22.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131726,5.0,4.0,9.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131800,488.0,1165.0,1653.0,-0.06738842849999993
-0.791518422,1.063418079,1131801,18.0,8.0,26.0,0.13594982850000004
-1.1769514890000001,1.042174632,1131802,638.0,925.0,1563.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131803,402.0,668.0,1070.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131804,203.0,310.0,513.0,-0.06738842849999993
-0.791518422,1.063418079,1131805,425.0,558.0,983.0,0.13594982850000004
-0.791518422,1.063418079,1131806,301.0,616.0,917.0,0.13594982850000004
-0.791518422,1.063418079,1131807,449.0,772.0,1221.0,0.13594982850000004
-0.791518422,1.063418079,1131808,381.0,415.0,796.0,0.13594982850000004
-0.791518422,1.063418079,1131809,328.0,423.0,751.0,0.13594982850000004
-0.791518422,1.063418079,1131810,281.0,468.0,749.0,0.13594982850000004
-0.791518422,1.063418079,1131811,388.0,912.0,1300.0,0.13594982850000004
-0.791518422,1.063418079,1131812,343.0,732.0,1075.0,0.13594982850000004
-0.9365065770000001,0.9258354999999999,1131813,418.0,318.0,736.0,-0.00533553849999996
-0.791518422,1.063418079,1131814,367.0,267.0,634.0,0.13594982850000004
-0.791518422,1.063418079,1131815,154.0,165.0,319.0,0.13594982850000004
-0.791518422,1.063418079,1131816,225.0,473.0,698.0,0.13594982850000004
-0.791518422,1.063418079,1131817,311.0,506.0,817.0,0.13594982850000004
-0.791518422,1.063418079,1131818,11.0,6.0,17.0,0.13594982850000004
-0.791518422,1.063418079,1131819,206.0,292.0,498.0,0.13594982850000004
